0	13078368593318.332000	151700953	0.641113	9.772385	-2.298828	1433949420340516362
1	15.000000	151700968	0.475677	9.947342	-2.360718	1433949420360657963
2	32.000000	151701000	0.418549	10.061600	-2.171478	1433949420380830082
3	15.000000	151701015	0.770844	10.008041	-2.131012	1433949420400849614
4	16.000000	151701031	1.157654	9.854507	-1.871552	1433949420421082768
5	16.000000	151701047	1.459961	9.616470	-1.516876	1433949420441132817
6	31.000000	151701078	1.638489	9.367722	-1.595428	1433949420461274418
7	15.000000	151701093	1.857483	9.174911	-1.676361	1433949420481446537
8	16.000000	151701109	1.986023	9.089218	-1.503784	1433949420501557621
9	16.000000	151701125	2.090759	8.976151	-1.365723	1433949420521668705
10	31.000000	151701156	2.172882	8.923782	-1.474030	1433949420541840824
11	16.000000	151701172	1.988403	8.922592	-1.526398	1433949420562104496
12	31.000000	151701203	1.487335	9.152298	-1.483551	1433949420582276616
13	16.000000	151701219	1.101715	9.571243	-1.171722	1433949420602326664
14	15.000000	151701234	1.038635	9.862839	-1.056274	1433949420622407231
15	16.000000	151701250	1.330231	9.892593	-1.306213	1433949420642579350
16	15.000000	151701265	1.398071	9.925919	-1.419281	1433949420662837718
17	32.000000	151701297	1.140991	10.029465	-1.877502	1433949420683009837
18	15.000000	151701312	0.905334	10.196091	-2.048889	1433949420703151439
19	16.000000	151701328	0.998169	10.280594	-1.671600	1433949420723384593
20	31.000000	151701359	1.155273	10.357956	-1.364532	1433949420743556712
21	16.000000	151701375	0.966034	10.399612	-1.387146	1433949420763637278
22	15.000000	151701390	0.654205	10.491257	-1.352631	1433949420783839915
23	32.000000	151701422	0.622070	9.679550	-1.122925	1433949420803981517
24	15.000000	151701437	0.549469	9.422470	-1.400238	1433949420824092601
25	16.000000	151701453	0.548279	9.320114	-1.413330	1433949420844234202
26	31.000000	151701484	0.772034	9.387955	-1.143158	1433949420864375804
27	16.000000	151701500	0.942230	9.634323	-0.974152	1433949420884517405
28	15.000000	151701515	1.016022	10.084213	-1.390717	1433949420904659007
29	16.000000	151701531	0.850586	10.404373	-1.931061	1433949420924800608
30	31.000000	151701562	0.597076	10.417465	-1.964386	1433949420944942210
31	16.000000	151701578	0.654205	10.108017	-1.937012	1433949420965083812
32	16.000000	151701594	0.931519	9.643845	-1.597809	1433949420985225413
33	31.000000	151701625	1.182648	9.088028	-1.332397	1433949421005367015
34	15.000000	151701640	1.532562	8.939255	-1.156250	1433949421025508616
35	16.000000	151701656	1.862244	9.167770	-1.371674	1433949421045619700
36	16.000000	151701672	1.914612	9.337967	-1.487122	1433949421065791819
37	15.000000	151701687	1.970551	9.435562	-1.276459	1433949421085841868
38	32.000000	151701719	2.196686	9.735489	-0.905121	1433949421105952952
39	15.000000	151701734	2.451385	10.035416	-0.524261	1433949421126125071
40	16.000000	151701750	2.147888	10.074692	-0.283844	1433949421146236155
41	31.000000	151701781	1.878906	9.750961	-0.349304	1433949421166377757
42	16.000000	151701797	1.618256	9.304642	-0.380249	1433949421186519358
43	15.000000	151701812	1.142181	8.920212	-0.005341	1433949421206783030
44	32.000000	151701844	1.211212	9.053513	-0.081512	1433949421226924632
45	15.000000	151701859	1.477814	9.506973	-0.483795	1433949421247035716
46	16.000000	151701875	1.531372	9.947342	-0.600433	1433949421267177317
47	31.000000	151701906	1.523041	9.993759	-0.458801	1433949421287349437
48	16.000000	151701922	1.520660	9.872360	-0.301697	1433949421307491038
49	15.000000	151701937	1.462341	9.752151	0.005371	1433949421327663157
50	32.000000	151701969	1.733704	9.636703	0.063690	1433949421347774241
51	15.000000	151701984	1.757507	9.625992	0.088684	1433949421367885325
52	16.000000	151702000	1.753937	9.714066	0.105347	1433949421388087962
53	15.000000	151702015	1.771790	9.872360	0.092255	1433949421408229564
54	32.000000	151702047	1.756317	9.815231	0.087494	1433949421428340648
55	15.000000	151702062	1.530182	9.650986	0.087494	1433949421448451732
56	16.000000	151702078	1.425446	9.332016	-0.229095	1433949421468667370
57	16.000000	151702094	1.319519	9.368912	-0.104126	1433949421488839489
58	31.000000	151702125	1.287384	9.455795	0.239838	1433949421508981091
59	15.000000	151702140	1.507568	9.587906	0.231506	1433949421529122692
60	32.000000	151702172	1.569458	9.716446	-0.077942	1433949421549233776
61	15.000000	151702187	1.440918	9.655746	-0.399292	1433949421569375378
62	16.000000	151702203	1.563507	9.658127	-0.374298	1433949421589455944
63	16.000000	151702219	1.693237	9.660507	-0.245758	1433949421609567028
64	15.000000	151702234	1.808685	9.695023	-0.238617	1433949421629708630
65	16.000000	151702250	1.840820	9.683121	-0.530212	1433949421649911267
66	31.000000	151702281	1.644440	9.659317	-1.046753	1433949421669991833
67	16.000000	151702297	1.551605	9.602188	-1.299072	1433949421690102917
68	31.000000	151702328	1.663483	9.490311	-1.253845	1433949421710336071
69	16.000000	151702344	1.743225	9.404617	-1.502594	1433949421730416638
70	15.000000	151702359	1.733704	9.315353	-1.645416	1433949421750619274
71	16.000000	151702375	1.782501	9.479599	-1.602570	1433949421770730358
72	31.000000	151702406	1.814636	9.530777	-1.522827	1433949421790871960
73	16.000000	151702422	1.832489	9.650986	-1.623993	1433949421810983044
74	15.000000	151702437	1.867004	9.797379	-1.784668	1433949421831216198
75	32.000000	151702469	1.780121	9.900925	-1.850128	1433949421851418835
76	15.000000	151702484	1.537323	9.987808	-2.083405	1433949421871499401
77	16.000000	151702500	1.308807	10.002090	-2.254791	1433949421891549450
78	15.000000	151702515	1.255249	9.784286	-2.239319	1433949421911782604
79	32.000000	151702547	1.163605	9.524826	-2.156006	1433949421931954724
80	15.000000	151702562	1.005310	9.409378	-2.038177	1433949421952065808
81	16.000000	151702578	1.169556	9.330826	-2.006042	1433949421972237927
82	31.000000	151702609	1.576599	9.402237	-2.350006	1433949421992440563
83	16.000000	151702625	1.657532	9.390335	-2.645172	1433949422012490612
84	15.000000	151702640	1.582550	9.317734	-2.721344	1433949422032662731
85	32.000000	151702672	1.181458	9.216568	-2.902252	1433949422052773815
86	15.000000	151702687	1.118378	9.395096	-3.291443	1433949422072915417
87	16.000000	151702703	0.951752	9.679550	-3.485443	1433949422092965466
88	16.000000	151702719	0.701813	9.894974	-3.173615	1433949422113107067
89	15.000000	151702734	0.344757	9.986618	-2.854645	1433949422133279187
90	31.000000	151702765	0.032928	10.010422	-2.667786	1433949422153420788
91	16.000000	151702781	-0.257477	10.192520	-2.308350	1433949422173531872
92	31.000000	151702812	-0.380066	10.305588	-2.269073	1433949422193765026
93	16.000000	151702828	-0.255096	10.367477	-2.160767	1433949422213937145
94	16.000000	151702844	-0.042053	10.290115	-2.017944	1433949422234078747
95	15.000000	151702859	0.024597	10.242508	-1.715637	1433949422254220349
96	31.000000	151702890	0.019836	10.092545	-1.300262	1433949422274392468
97	16.000000	151702906	-0.033722	9.760483	-0.822998	1433949422294503552
98	16.000000	151702922	0.031738	9.664078	-0.486176	1433949422314614636
99	31.000000	151702953	0.357849	9.696213	-0.589722	1433949422334817272
100	16.000000	151702969	0.751801	9.376053	-0.565918	1433949422354989392
101	15.000000	151702984	0.748230	9.477219	-0.471893	1433949422375069958
102	31.000000	151703015	0.944611	9.586716	-0.762299	1433949422395211560
103	16.000000	151703031	1.306427	9.697403	-0.913452	1433949422415322644
104	16.000000	151703047	1.569458	9.664078	-0.861084	1433949422435494763
105	15.000000	151703062	1.452820	9.512924	-0.739685	1433949422455636364
106	32.000000	151703094	1.475433	9.497452	-0.815857	1433949422475777966
107	15.000000	151703109	1.565887	9.674789	-1.051514	1433949422495919567
108	16.000000	151703125	1.363556	9.681931	-1.193146	1433949422516061169
109	15.000000	151703140	1.264771	9.602188	-0.902740	1433949422536202770
110	32.000000	151703172	1.519470	9.612900	-0.773010	1433949422556344372
