0	13079382988088.643000	145108125	0.836304	9.398666	-0.708740	1434984668184546345
1	16.000000	145108141	0.842255	9.364151	-0.918213	1434984668204657429
2	31.000000	145108172	0.844635	9.401047	-0.987244	1434984668224829548
3	16.000000	145108188	0.687531	9.485550	-1.186005	1434984668245062703
4	31.000000	145108219	0.423309	10.062790	-1.553772	1434984668265204304
5	16.000000	145108235	-0.018250	10.900681	-2.025085	1434984668285376423
6	15.000000	145108250	-0.521698	11.055405	-2.113159	1434984668305548542
7	16.000000	145108266	-0.946594	10.518631	-1.562103	1434984668325659626
8	31.000000	145108297	-0.715698	9.591476	-0.934875	1434984668345770710
9	16.000000	145108313	0.009125	9.030899	-0.576630	1434984668365912312
10	15.000000	145108328	0.811310	9.045181	-0.152924	1434984668386084431
11	16.000000	145108344	1.204071	9.416519	-0.155304	1434984668406195515
12	31.000000	145108375	1.271912	9.636703	-0.703979	1434984668426337117
13	16.000000	145108391	1.260010	9.625992	-1.206238	1434984668446509236
14	15.000000	145108406	1.404022	9.640274	-1.507355	1434984668466620320
15	32.000000	145108438	1.276672	9.746201	-1.740631	1434984668486761921
16	15.000000	145108453	0.698242	10.029465	-1.875122	1434984668506934040
17	16.000000	145108469	0.096008	10.382950	-1.898926	1434984668527045124
18	16.000000	145108485	-0.238434	10.534103	-1.825134	1434984668547186726
19	31.000000	145108516	-0.217010	10.396042	-1.528778	1434984668567328328
20	15.000000	145108531	0.023407	10.031845	-0.983673	1434984668587530964
21	16.000000	145108547	0.328094	9.662888	-0.636139	1434984668607581013
22	16.000000	145108563	0.618500	9.352249	-0.325500	1434984668627661579
23	31.000000	145108594	0.723236	9.253464	-0.157684	1434984668647772663
24	16.000000	145108610	0.668488	9.198715	-0.224335	1434984668667944783
25	15.000000	145108625	0.606598	9.237991	-0.319550	1434984668688086384
26	31.000000	145108656	0.580414	9.322495	-0.267181	1434984668708227986
27	16.000000	145108672	0.735138	9.453415	-0.500458	1434984668728369587
28	16.000000	145108688	0.938660	9.549820	-0.793243	1434984668748602742
29	31.000000	145108719	0.998169	9.695023	-0.859894	1434984668768744343
30	16.000000	145108735	1.004120	9.892593	-0.926544	1434984668788885945
31	15.000000	145108750	1.027924	9.999710	-1.019379	1434984668809058064
32	16.000000	145108766	0.966034	9.839035	-1.039612	1434984668829169148
33	31.000000	145108797	0.547089	9.558151	-0.938446	1434984668849310749
34	16.000000	145108813	0.254303	9.834274	-1.051514	1434984668869452351
35	15.000000	145108828	0.629211	10.230606	-1.126495	1434984668889654988
36	32.000000	145108860	1.095764	10.313919	-1.099121	1434984668909735554
37	15.000000	145108875	1.208832	10.113968	-1.024139	1434984668929968708
38	16.000000	145108891	0.986267	9.906876	-0.884888	1434984668950018757
39	31.000000	145108922	0.712524	9.745010	-0.698029	1434984668970160359
40	16.000000	145108938	0.478058	9.642654	-0.530212	1434984668990301960
41	15.000000	145108953	0.397125	9.641464	-0.451660	1434984669010443562
42	16.000000	145108969	0.528046	9.690262	-0.431427	1434984669030585163
43	31.000000	145109000	0.680389	9.727158	-0.487366	1434984669050965850
44	16.000000	145109016	0.674438	9.740250	-0.608765	1434984669071076934
45	15.000000	145109031	0.611359	9.754532	-0.706360	1434984669091310088
46	16.000000	145109047	0.583984	9.855698	-0.907501	1434984669111299102
